CsiNumber,Symbol,Name,Exchange,IsActive,StartDate,EndDate,Sector,Industry,ConversionFactor,SwitchCfDate,PreSwitchCf,LastVolume,Type,ChildExchange,Currency
111276,BXF,"Firstasset 1-5 Yr Ladder Govtbond Ix ETF",TSX,1,2014-05-21,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111281,FUD.A,"First Trust Alphadex US Dvd Pls ETF",TSX,0,2013-07-02,2013-07-04,,,3,,,,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111298,VCN,"Vanguard FTSE Canada All Cap Index ETF",TSX,1,2014-05-21,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111301,VUN,"Vanguard U.S. Total Market Index ETF",TSX,1,2014-05-21,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111302,VDU,"Vanguard FTSE Developed Ex N America ETF",TSX,1,2014-05-21,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111304,VGG,"Vanguard U.S. Div Appreciation Index ETF",TSX,1,2014-05-21,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111306,VGH,"Vanguard U.S. Div Appreciation ETF Hedge",TSX,1,2014-05-21,2015-09-17,,,2,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111307,FSL,"First Trust Senior Loan ETF Hedged",TSX,1,2014-05-21,2015-09-17,,,2,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111310,PDF,"Purpose Core Dividend Fund",TSX,1,2014-05-21,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111311,PHE,"Purpose Tactical Hedged Equity Fund",TSX,1,2014-05-21,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111312,PBD,"Purpose Total Return Bond Fund",TSX,1,2014-05-21,2015-09-17,,,2,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111313,PRA,"Purpose Diversified Real Asset Fund",TSX,1,2014-05-21,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111320,FLI,"Firstasset U.S.&Canada Lifeco Income ETF",TSX,1,2014-05-21,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111323,LQDG,"ISHARES $ CORP BND INTEREST RATE HDG",LSE,1,2014-05-21,2015-09-17,,,2,,,1300,Exchange-Traded Fund,London Stock Exchange,GBP
111324,LQDH,"ISHARES $ CORP BND INTEREST RATE HDG",LSE,1,2014-05-21,2015-09-17,,,2,,,1600,Exchange-Traded Fund,London Stock Exchange,USD
111325,SLXH,"ISHARES £ CORP BND INTEREST RATE HDG",LSE,1,2014-05-21,2015-09-17,,,2,,,1000,Exchange-Traded Fund,London Stock Exchange,GBP
111328,MPAS,"MAN ASIA + ETF",LSE,1,2014-05-21,2015-09-17,,,3,,,0,Exchange-Traded Fund,London Stock Exchange,USD
111329,JNKS,"SPDR USHY 0-5 9",LSE,1,2014-05-21,2015-09-17,,,3,,,0,Exchange-Traded Fund,London Stock Exchange,GBP
111330,SJNK,"SPDR USHY 0-5 0",LSE,1,2014-05-21,2015-09-17,,,3,,,0,Exchange-Traded Fund,London Stock Exchange,USD
111332,HUF,"Horizons Active US Floatratebond USD ETF",TSX,1,2014-05-21,2015-09-17,,,3,,,700,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111333,SGQE,"LYXOR SG EQI E",LSE,1,2014-05-21,2015-09-17,,,3,,,0,Exchange-Traded Fund,London Stock Exchange,EUR
111334,XDN0,"DBX MSCI NOR 1D",LSE,1,2014-05-21,2015-09-17,,,2,,,200,Exchange-Traded Fund,London Stock Exchange,GBp
111335,XDTK,"DBX MSCI TUR 1D",LSE,1,2014-05-21,2015-09-17,,,2,,,0,Exchange-Traded Fund,London Stock Exchange,GBp
111336,SGQG,"LYXOR SG EQI",LSE,1,2014-05-21,2015-09-17,,,1,,,0,Exchange-Traded Fund,London Stock Exchange,GBp
111337,HMAD,"HSBC FAR EAST 7",LSE,1,2014-05-21,2015-09-17,,,3,,,2000,Exchange-Traded Fund,London Stock Exchange,USD
111338,HMAF,"HSBC FAR EAST",LSE,1,2014-05-21,2015-09-17,,,3,,,4500,Exchange-Traded Fund,London Stock Exchange,GBP
111339,PERI,"SRCE NOM PERI",LSE,1,2014-05-21,2015-09-17,,,1,,,0,Exchange-Traded Fund,London Stock Exchange,USD
111340,MPCE,"CONT EURO + ETF",LSE,1,2014-05-21,2015-09-17,,,2,,,0,Exchange-Traded Fund,London Stock Exchange,GBp
111341,LYTUR,"LYXOR TURKEY",LSE,1,2014-05-21,2015-09-17,,,2,,,0,Exchange-Traded Fund,London Stock Exchange,GBp
111342,LYKRW,"LYXOR KOREA",LSE,1,2014-05-21,2015-09-17,,,2,,,0,Exchange-Traded Fund,London Stock Exchange,USD
111344,IJPD,"ISH JAPAN HDG",LSE,1,2014-05-21,2015-09-17,,,2,,,31700,Exchange-Traded Fund,London Stock Exchange,USD
111346,HFP,"Horizons Active Floatrate Pref Share ETF",TSX,1,2014-05-21,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111352,EMV,"ISHARES MSCI EM MIN VOL UCITS ETF",LSE,1,2014-05-21,2015-09-17,,,2,,,3700,Exchange-Traded Fund,London Stock Exchange,GBp
111353,ISMINV,"ISHR WRLD MV 53",LSE,1,2014-05-21,2015-09-17,,,2,,,3500,Exchange-Traded Fund,London Stock Exchange,GBp
111354,ISMVUS,"ISHR S&P 500 MV",LSE,1,2014-05-21,2015-09-17,,,2,,,100,Exchange-Traded Fund,London Stock Exchange,GBp
111355,ISSPMV,"Ishr S&P 500 MV",LSE,1,2014-05-21,2015-09-17,,,2,,,83000,Exchange-Traded Fund,London Stock Exchange,USD
111358,ISSESP,"ISHR SPAIN G 58",LSE,1,2014-05-21,2015-09-17,,,2,,,0,Exchange-Traded Fund,London Stock Exchange,GBP
111393,WOODT,"Ishr G Tim&For",LSE,1,2014-05-21,2015-09-17,,,3,,,3900,Exchange-Traded Fund,London Stock Exchange,GBp
111399,HXE,"Horizons S&P/TSX Capped Energy Index ETF",TSX,1,2014-05-21,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111400,ERND,"ISHS USHT BND 0",LSE,1,2014-05-21,2015-09-17,,,3,,,0,Exchange-Traded Fund,London Stock Exchange,USD
111401,ERNE,"ISHS US BND 401",LSE,1,2014-05-21,2015-09-17,,,3,,,0,Exchange-Traded Fund,London Stock Exchange,EUR
111402,ERNS,"ISHS USHT BND 2",LSE,1,2014-05-21,2015-09-17,,,3,,,0,Exchange-Traded Fund,London Stock Exchange,GBP
111403,TWNL,"LYXOR MSCI TAIWAN £ ETF",LSE,1,2014-05-21,2015-09-17,,,3,,,0,Exchange-Traded Fund,London Stock Exchange,GBp
111404,HXF,"Horizons S&P/TSX Capd Financial Indx ETF",TSX,1,2014-05-21,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111405,LYMALL,"LYXOR MALAYSI 5",LSE,1,2014-05-21,2015-09-17,,,2,,,0,Exchange-Traded Fund,London Stock Exchange,GBp
111423,LYINDO,"Lyxor ETF MSCI I",LSE,1,2014-05-21,2015-09-17,,,2,,,0,Exchange-Traded Fund,London Stock Exchange,USD
111424,SPASIA,"Ssgaspdr CITI As",LSE,1,2014-05-21,2015-09-17,,,2,,,0,Exchange-Traded Fund,London Stock Exchange,USD
111426,SDIG,"Ishares $ Short Dur Corp Bd ETF",LSE,1,2014-05-21,2015-09-17,,,2,,,0,Exchange-Traded Fund,London Stock Exchange,USD
111427,SDHY,"Ishares $ Shrt Dur Hi Yld Corp Bd ETF",LSE,1,2014-05-21,2015-09-17,,,2,,,0,Exchange-Traded Fund,London Stock Exchange,USD
111428,STHE,"PIMCO Shrt-Trm High Yld Corp Bnd Src ETF",LSE,1,2014-05-21,2015-09-17,,,2,,,4900,Exchange-Traded Fund,London Stock Exchange,EUR
111439,LYLTML,"Lyxor ETF MSCI E",LSE,1,2014-05-21,2015-09-17,,,2,,,0,Exchange-Traded Fund,London Stock Exchange,GBp
111440,LINRP,"Long INR Short U",LSE,1,2014-05-21,2015-09-17,,,2,,,0,Exchange-Traded Fund,London Stock Exchange,GBp
111441,DJEL,"LYXOR DJE ETF 1",LSE,1,2014-05-21,2015-09-17,,,2,,,0,Exchange-Traded Fund,London Stock Exchange,GBp
111442,FSL.A,"Frst Tr Sn A Etf",TSX,1,2014-05-21,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111445,XXM.D,"Us Val Indx ETF",TSX,1,2014-05-21,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111446,XXM.B,"Us Val Indx ETF",TSX,1,2014-05-21,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111447,XXM.A,"Us Val Indx ETF",TSX,1,2014-05-21,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111448,YXM.D,"Us Momentum Inde",TSX,1,2014-05-21,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111449,YXM.B,"Us Mmtm Indx ETF",TSX,1,2014-05-21,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111450,YXM.A,"Us Mmtm Indx ETF",TSX,1,2014-05-21,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111451,PSA,"Purpose High Interest Savings ETF",TSX,1,2014-05-21,2015-09-17,,,3,,,2200,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111452,YXM,"First Asset Ms US Momentum Index ETF",TSX,1,2014-05-21,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111453,XXM,"First Asset Ms US Value Index ETF",TSX,1,2014-05-21,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111463,HFP.A,"Horizons Activ A",TSX,1,2014-05-21,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111485,HPD,"HORIZONS BTP",TSX,0,2014-05-21,2015-03-10,,,2,,,,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111487,RCD,"RBC Quant Canadian Dividend Leaders ETF",TSX,1,2014-05-21,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111488,RID,"RBC Quant EAFE Dividend Leaders ETF",TSX,1,2014-05-21,2015-09-17,,,3,,,25100,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111489,RUD,"RBC Quant U.S. Dividend Leaders ETF",TSX,1,2014-05-21,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111492,RBO,"RBC 1-5 Year Laddered Corp Bond ETF",TSX,1,2014-05-21,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111493,RIDU,"RBC QNT EAFE",TSX,1,2014-05-21,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,USD
111496,HEA,"Horizons Enhance Incom US Equity USD ETF",TSX,1,2014-05-21,2015-09-17,,,3,,,300,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111497,HEA.A,"HORIZON EN ETF",TSX,1,2014-05-21,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111498,HPU,"HORIZONS BTP 98",TSX,0,2014-05-21,2015-03-10,,,3,,,,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111499,EUR,"Firsttrust A-DEX European Divid Indx ETF",TSX,1,2014-05-21,2015-09-17,,,3,,,1000,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111500,EUR.A,"FIRST TR ETF A",TSX,1,2014-05-21,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111545,ZBK,"BMO Eq Wt US Banks Index ETF",TSX,1,2014-05-21,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111546,ZEA,"BMO MSCI EAFE Index ETF",TSX,1,2014-05-21,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111547,ZEQ,"BMO MSCI Europe High Qualty Hedge Ix ETF",TSX,1,2014-05-21,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111548,ZFH,"BMO Floating Rate High Yield ETF",TSX,1,2014-05-21,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111549,ZSU,"BMO Short-Term US IG Corp Bond Ix ETF",TSX,1,2014-05-21,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111550,ZWH,"BMO US High Dividend Covered Call ETF",TSX,1,2014-05-21,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111552,ZDB,"BMO Discount Bond Index ETF",TSX,1,2014-05-21,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111554,RWE,"Firstasset MSCI Europ Lowrisk Weight ETF",TSX,1,2014-05-21,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111557,PXF.A,"FST AST DX ETF",TSX,1,2014-05-21,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111558,RWE.B,"FIRST AST ETF 8",TSX,1,2014-05-21,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111559,YXM.B,"US MMTM INDX E",TSX,1,2014-05-21,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111566,RWW.B,"FIRST ASSET MSCI WLD LR WTD UH",TSX,1,2014-05-21,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111569,RWW.A,"FIRST ASSET MS",TSX,1,2014-05-21,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111570,RWW,"Firstasset MSCI World Lowrisk Weight ETF",TSX,1,2014-05-21,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111573,RWU,"Firstasset MSCI USA Lowrisk Weight ETF",TSX,1,2014-05-21,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111579,XEU,"Ishares MSCI Europe IMI Index ETF",TSX,1,2014-05-21,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111582,XEH,"Ishares MSCI Europe IMI Index ETF Hedged",TSX,1,2014-05-21,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111584,KXF.A,"FST AST CB IND",TSX,1,2014-05-21,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111585,PBI,"Purpose Best Ideas Fund",TSX,1,2014-05-21,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111586,PHR,"Purpose Duration Hedged Real Estate Fund",TSX,1,2014-05-21,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111590,HBB,"Horizons Cdn Select Universe Bond ETF",TSX,1,2014-05-21,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111631,VA,"Vanguard FTSE Developed Asia Pacific ETF",TSX,1,2014-07-09,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111632,VXC,"Vanguard FTSE All-World Ex Canada ETF",TSX,1,2014-07-09,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111633,VBU,"Vanguard U.S. Aggr Bond Index ETF Hedged",TSX,1,2014-07-09,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111635,VE,"Vanguard FTSE Developed Europe Index ETF",TSX,1,2014-07-09,2015-09-17,,,3,,,14300,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111636,FHY,"Firsttrust Short Duration Hi Yield ETF",TSX,1,2014-07-14,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111637,VBG,"Vanguard Glob Ex-U.S. Aggr Bond ETF Hedg",TSX,1,2014-07-14,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111638,HOG,"Horizons Canadian Midstream O&G Indx ETF",TSX,1,2014-07-15,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111646,ETP.A,"FST TR GBL A",TSX,1,2014-07-29,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111647,FHB,"Firstasset Hamiltn Capital Euro Bank ETF",TSX,1,2014-07-29,2015-09-17,,,3,,,13300,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111648,FHB.A,"FIRST ASSET",TSX,1,2014-07-29,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111650,ETP,"Firsttrust Globl Risk Mangd Incm Inx ETF",TSX,1,2014-07-30,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111664,UXM.B,"US DIVIDEND TAX",TSX,1,2014-08-22,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111681,FRF,"First Asset Active Canadian REIT ETF",TSX,0,2014-09-12,2015-08-25,,,3,,,,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111687,ELV,"Powshar S&P Emer Markets Low Volatility",TSX,1,2014-09-16,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111688,FDV,"First Asset Active Canadian Dividend ETF",TSX,1,2014-09-16,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111690,ILV,"Powshar S&P Intl Developed Low Volatilty",TSX,1,2014-09-17,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111708,HSL,"Horizons Active Floatrate Senor Loan ETF",TSX,1,2014-10-15,2015-09-17,,,3,,,1200,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111710,PEU.B,"PURPOSE EHCD",TSX,1,2014-10-15,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111711,PEU,"Purpose Enhanced US Equity Fund",TSX,1,2014-10-15,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111712,RHU,"RBC Quant US Dividend Leaders Hedge ETF",TSX,1,2014-10-22,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111713,RXD,"RBC Quant Emerg Markets Div Leaders ETF",TSX,1,2014-10-22,2015-09-17,,,3,,,4400,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111727,RHI,"RBC Quant EAFE Dividend Leaders Hede ETF",TSX,1,2014-10-28,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111728,RPD.U,"RBC QUANT EURO",TSX,0,2014-10-30,2014-12-19,,,3,,,,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111729,RXD.U,"RBC QUANT EMER",TSX,0,2014-10-30,2014-12-19,,,3,,,,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111730,HSL.A,"HRZN ACT RT ET",TSX,1,2014-10-29,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111731,FHC,"Firsttrust A-DEX US Cons Staples Inx ETF",TSX,1,2014-10-30,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111732,FHE,"Firsttrust A-DEX US Energy Sectr Inx ETF",TSX,1,2014-10-30,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111733,FHF,"Firsttrust A-DEX US Financ Sectr Inx ETF",TSX,1,2014-10-30,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111734,FHH,"Firsttrust A-DEX US Healthca Sec Inx ETF",TSX,1,2014-10-30,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111735,FHM,"Firsttrust A-DEX US Material Sec Inx ETF",TSX,1,2014-10-30,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111736,FHU,"Firsttrust A-DEX US Utility Sect Inx ETF",TSX,1,2014-10-30,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111737,PBI.B,"PURPOSE BEST",TSX,1,2014-10-30,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111740,RPD,"RBC Quant European Dividend Leaders ETF",TSX,1,2014-10-31,2015-09-17,,,3,,,4000,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111744,ZDI,"BMO Intl Dividend ETF",TSX,1,2014-11-12,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111745,ZGQ,"BMO MSCI Allcountry World Hi Qual Ix ETF",TSX,1,2014-11-12,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111747,RHP,"RBC Quant Europe Divid Leaders Hedge ETF",TSX,1,2014-11-17,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111748,ZUQ,"BMO MSCI USA High Quality Index ETF",TSX,1,2014-11-17,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111749,FHQ,"Firsttrust A-DEX US Techno Sectr Inx ETF",TSX,1,2014-11-19,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111751,ZEL,"BMO Equity Linked Corp Bond ETF",TSX,1,2014-11-20,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111755,ZXM,"First Asset Ms Intl Momentum Index ETF",TSX,1,2014-11-21,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111757,VXM,"First Asset Ms Intl Value Index ETF",TSX,1,2014-11-25,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111761,FHD,"Firsttrust A-DEX US Cons Discret Inx ETF",TSX,1,2014-12-01,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111767,PMM,"Purpose Multi-Strat Market Neutral Fund",TSX,1,2014-12-05,2015-09-17,,,3,,,1200,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111768,PFL,"Powshar 1-3 Yr Ladder Floatrate Note ETF",TSX,1,2014-12-08,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111770,XSQ,"Ishares Core Shrtterm Hiqual Canada Bond",TSX,1,2014-12-05,2015-09-17,,,3,,,43900,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111777,FAO,"First Asset Active Credit ETF",TSX,1,2015-01-27,2015-09-17,,,3,,,500,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111778,XSI,"Ishares Shterm Strategic Fixedincome ETF",TSX,1,2015-02-03,2015-09-17,,,3,,,4400,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111784,NXF,"Firstasset Energy Giants Cover Call ETF",TSX,1,2015-02-12,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111785,XAW,"Ishares Core MSCI World Ex Canada Ix ETF",TSX,1,2015-02-20,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111786,XFH,"Ishares Core MSCI EAFE IMI Index ETF",TSX,1,2015-02-20,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111787,XHU,"Ishares US Hi Dividend Equity Index ETF",TSX,1,2015-02-20,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111788,XUH,"Ishares Core S&P US Total Market Inx Hed",TSX,1,2015-02-20,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111789,XUU,"Ishares Core S&P US Total Market Inx ETF",TSX,1,2015-02-20,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111792,HAU.A,"Hrzon At Us Etf",TSX,1,2015-02-25,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111793,HAU,"Horizons Active US Dividend ETF",TSX,1,2015-02-25,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111799,ZWH.U,"Bmo Us Hgdvd Etf",TSX,1,2015-03-31,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,USD
111807,QMG,"Questrad Russ US Midcap Growth Inx Hedge",TSX,1,2015-03-24,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111809,QRD,"Questrad Russ 1K Eq Wt US Consumer Discr",TSX,1,2015-03-24,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111811,QRI,"Questrad Russ 1K Eq Wt US Indust Inx Hed",TSX,1,2015-03-24,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111812,QRT,"Questrad Russ 1K Eq Wt US Tech Inx Hedge",TSX,1,2015-03-24,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111838,HII,"Horizons Cdn Insider Index ETF",TSX,1,2015-04-24,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111870,CCX,"Canadian Crude Oil Index ETF",TSX,1,2015-05-12,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111871,PLV,"Powshar Low Volatility Portfolio ETF",TSX,1,2015-05-06,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111872,RIE,"RBC Quant EAFE Equity Leaders ETF",TSX,1,2015-05-12,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111873,RUE,"RBC Quant U.S. Equity Leaders ETF",TSX,1,2015-05-12,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111877,CBB.A,"FIRST ASSET CORE BALANCED ETF A",TSX,1,2015-05-21,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111878,PSY,"Powshar Global Shareholder Yield ETF",TSX,1,2015-05-13,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111879,PXS,"Powshar FTSE RAFI U.S. Funda Ix ETF",TSX,1,2015-04-20,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111881,PZW,"Powshar FTSE RAFI Global Small-Mid Funda",TSX,1,2015-05-13,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111882,RHS,"RBC Quant U.S. Equity Leaders Hedged ETF",TSX,1,2015-05-12,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
111901,RIT,"Frst Ast Cad Etf",TSX,0,2015-07-14,2015-07-20,,,3,,,,Exchange-Traded Fund,Toronto Stock Exchange,
111909,HTB,"Horizons US 7-10 Year Treasury Bond ETF",TSX,1,2015-07-30,2015-09-17,,,3,,,0,Exchange-Traded Fund,Toronto Stock Exchange,
